word,Humor
trauma,1.36363636363636
pop,3.29411764705882
batch,2.03125
vest,2.02941176470588
stagger,2.75
cirque,2.59574468085106
rhinestone,2.55555555555556
feline,2.6
ball,2.675
fireworks,2.29411764705882
extract,1.96875
trial,2
name,1.95555555555556
haircut,2.45
remark,1.82352941176471
bulk,2.39024390243902
fifty,2.41935483870968
ten,2.13793103448276
mammal,2.27777777777778
army,1.96969696969697
foundry,2.4
vintage,2.34615384615385
cramp,2.27027027027027
blank,2.0625
lowdown,2.80555555555556
mention,1.6969696969697
slave,1.47727272727273
topic,2.14814814814815
blazer,2.16666666666667
fullback,2.1219512195122
altar,2.10869565217391
spreader,2.70588235294118
bother,2.11538461538462
inning,2.11904761904762
northeast,2
buyer,2.03703703703704
concept,2.1304347826087
manhole,3.11111111111111
surname,2.48837209302326
coffin,1.89189189189189
strength,2.25806451612903
click,2.13513513513514
girlfriend,2.66666666666667
ballot,2.4
trivia,2.48648648648649
preacher,2.09677419354839
hubby,3.25
stomp,2.42105263157895
penthouse,2.68965517241379
ski,2.19354838709677
booty,4.31818181818182
comb,2.41666666666667
alarm,1.82758620689655
pursuit,2.19148936170213
gullet,2.85714285714286
noon,2.41379310344828
juju,3.65625
mute,2.07142857142857
hammer,2.66666666666667
planner,1.82926829268293
likeness,2
whitewash,2.29411764705882
hatred,1.71794871794872
runt,3.23076923076923
mound,2.725
jockey,3.1025641025641
upright,2.36363636363636
bribe,2.4375
degree,2.1
relay,2.1
dessert,2.52173913043478
mammoth,2.625
rubber,2.94594594594595
dredge,2.14285714285714
scaffold,2.38461538461538
sandwich,2.4375
skin,1.97368421052632
beefsteak,3.12820512820513
foam,2.34146341463415
squat,3.28571428571429
collapse,1.84210526315789
mope,2.55555555555556
pro,2.3
mailman,1.96774193548387
weakness,1.5
wash,2.17857142857143
current,2.08333333333333
tote,2.74193548387097
harpoon,2.5
rowing,2.12903225806452
intent,2.12121212121212
frolic,3.475
streetcar,2.27272727272727
lager,2.4
sac,3.21621621621622
prayer,1.725
harm,1.48275862068966
rival,2.03125
tutor,2.2962962962963
youngster,2.5
brig,2.34375
yak,3.81818181818182
carnage,1.88571428571429
revenge,1.44
toothache,1.6
pumpkin,2.96153846153846
viper,2.03125
trainer,2.03225806451613
tip,2.76
trophy,2.33333333333333
landslide,1.8
outhouse,2.8
gust,2.48484848484848
hope,2.37209302325581
cartridge,1.95
pancake,2.85185185185185
bash,2.73170731707317
frock,2.96551724137931
powder,2.55263157894737
uncle,2.44827586206897
ruin,1.8125
vogue,2.52380952380952
ceiling,2.125
bolt,2.29787234042553
pancreas,2.20588235294118
flares,2.05714285714286
racer,2.07894736842105
heir,2.16666666666667
divorce,1.41176470588235
surround,1.94285714285714
leakage,3.15384615384615
novel,2.15789473684211
latrine,2.86666666666667
brassiere,2.9375
grapevine,2.63888888888889
shoddy,2.92105263157895
checklist,1.93939393939394
seizure,1.38235294117647
swimming,2.5
union,1.90625
harlot,3.22727272727273
glider,2.51612903225806
sniff,2.90322580645161
plastic,2
tonic,2.03846153846154
cake,2.75
linen,1.97058823529412
chemist,1.9
shake,2.67857142857143
poof,3.37142857142857
floater,2.88888888888889
fad,2.45454545454545
prison,1.67647058823529
base,1.84848484848485
peasant,2.83333333333333
gloom,1.88888888888889
utmost,2.125
ending,1.81818181818182
gangster,2.65625
sneeze,2.51515151515152
expert,2.08823529411765
pub,2.89285714285714
damn,3
review,2.27272727272727
journal,1.86111111111111
mixer,2.5625
female,2.06896551724138
samba,3.10810810810811
east,2.10810810810811
bonsai,3.14705882352941
knot,2.21621621621622
green,2.51515151515152
braid,2.21212121212121
drape,2.33333333333333
rank,1.8
concrete,1.94117647058824
bride,2.28571428571429
daisy,2.6
chase,2.55555555555556
stern,1.8
trot,3.07692307692308
footing,2.43243243243243
brake,2
pattern,2.27272727272727
lust,2.82352941176471
poncho,2.83333333333333
latex,2.96969696969697
poor,1.63636363636364
gallows,1.86363636363636
period,2.64864864864865
passion,2.27777777777778
shoeshine,2.675
vial,2.36363636363636
stain,2.39024390243902
spider,2.02941176470588
quota,2.03030303030303
mountain,2.06060606060606
grin,3.23529411764706
softball,2.46428571428571
lordship,2.33333333333333
rookie,2.55
whiff,3.5
prize,2.33333333333333
pounce,3.16666666666667
crystal,2.1875
moped,2.41935483870968
bowel,2.90909090909091
squadron,2.16
retire,2.0625
quail,2.93103448275862
outfit,2.43333333333333
tribe,2.30769230769231
wrestle,2.32258064516129
dissent,1.81481481481481
shred,2.55
brew,2.54545454545455
tile,1.90322580645161
surplus,2.17241379310345
arctic,1.90909090909091
rawhide,2.97435897435897
rebound,2.125
lobby,2.31707317073171
stalemate,2.31818181818182
standpoint,1.8125
satchel,2.6551724137931
mother,2.18918918918919
eyesight,2.08108108108108
shoe,2.78571428571429
brunt,2.47826086956522
dealer,1.95
seaman,3.33333333333333
mileage,2.625
tier,2.42307692307692
horde,2.6
fix,2.1025641025641
trigger,2.76923076923077
guidance,1.93939393939394
trader,1.96666666666667
bellboy,2.75
player,2.05714285714286
ditty,3.35897435897436
grape,2.61111111111111
dribble,3.19444444444444
module,2
tee,2.56666666666667
garage,1.96774193548387
reprieve,2.29032258064516
ink,2.21212121212121
opening,2.57142857142857
empress,2.11538461538462
polo,2.52173913043478
biscuit,2.72
guidebook,2.13157894736842
circuit,2.33333333333333
gate,1.80555555555556
traitor,1.6551724137931
shutter,2.41666666666667
tuck,2.35
czar,2.7
raft,1.90909090909091
skyline,2.11428571428571
effort,1.85
heave,2.75609756097561
alcove,2.02702702702703
tray,1.80952380952381
gravy,2.70967741935484
trooper,2.39473684210526
lifer,2.3448275862069
gross,2.17948717948718
jaw,2.20588235294118
blueprint,2.48275862068966
upstart,2.75862068965517
milkman,2.72222222222222
goody,3.10344827586207
highlight,2.25714285714286
falcon,2.48571428571429
eagle,1.75
carpal,2.67567567567568
tummy,3.25806451612903
lung,1.81578947368421
blob,3.54545454545455
lather,3.13888888888889
checkup,2.21621621621622
stem,1.93333333333333
barrel,2.34883720930233
squeeze,3.3448275862069
lantern,1.97435897435897
groom,2.08333333333333
burro,3.10344827586207
girth,3.15625
code,2.03125
cash,2.34375
mattress,2.25
ketchup,2.47619047619048
volume,2.21428571428571
sensor,2.07894736842105
fathom,2.48571428571429
moo,3.7
fitness,2.05882352941176
tantrum,2.53191489361702
weirdo,3.67741935483871
prude,2.60869565217391
bran,2.15384615384615
horror,1.6969696969697
ache,1.97368421052632
flan,3.125
slope,2.30555555555556
baboon,3.70731707317073
squad,2.23255813953488
chum,3.65217391304348
playwright,2.0952380952381
haze,1.95454545454545
fight,2.09090909090909
patent,2.09090909090909
township,1.97058823529412
drainpipe,2.54054054054054
bound,2.03703703703704
farm,2.2972972972973
excuse,2.15151515151515
shipyard,2.14285714285714
value,1.93333333333333
path,2.02702702702703
ointment,2.60526315789474
permit,2.20689655172414
patron,2.82758620689655
floozy,3.93333333333333
teens,2.4
booklet,1.97435897435897
pulsar,2.42105263157895
edge,2.35
girl,2.64705882352941
needy,2.02631578947368
lingo,2.97560975609756
brother,2.15625
jinx,3.08823529411765
anger,1.5
fog,2.1
bark,2.67647058823529
varnish,2.5
chirp,3
cub,2
wicker,2.35714285714286
faucet,2.46666666666667
marrow,1.97222222222222
capture,2.36666666666667
sponsor,1.95
writ,2.21212121212121
screening,2.125
hoax,2.58333333333333
hernia,1.84848484848485
knife,1.84375
tux,2.34782608695652
young,2.38235294117647
vamp,3
villain,2
blackness,2.14285714285714
taxi,2.1
eggplant,2.63414634146341
poem,2.21212121212121
sect,2.22727272727273
tow,2.075
stroke,2.12121212121212
curb,2.12121212121212
faith,2.25806451612903
blood,1.7
queer,2.92307692307692
sharp,2.28205128205128
ant,2.275
calcium,2.30555555555556
theft,1.57142857142857
model,1.9375
distress,1.48387096774194
bedroom,2.45161290322581
hunting,1.90625
tangle,2.45161290322581
gunner,2.09375
tree,2.32352941176471
claim,2.4
tone,2.45833333333333
lecture,1.74358974358974
twin,2.04878048780488
motto,2.51724137931034
classic,2.06818181818182
move,2.025
croquet,3.11764705882353
spade,2.14705882352941
monsoon,2.61764705882353
drive,2.26470588235294
watchman,1.84615384615385
cretin,2.6551724137931
scream,1.95238095238095
lawyer,2.19354838709677
shellfish,2.53191489361702
sucker,3.36585365853659
group,2.125
ballet,2.4
hold,2.44117647058824
prowess,2.36
valance,2.51351351351351
plot,2.38095238095238
wish,2.65625
switchblade,2.26190476190476
outpost,2.26923076923077
console,1.77083333333333
clique,2.91666666666667
pap,2.91176470588235
javelin,2.23076923076923
cervix,2.27777777777778
farmer,2.30769230769231
cobra,2.09756097560976
colon,2.83333333333333
rye,2.47058823529412
pecan,2.4390243902439
hurry,2.21052631578947
squint,3.2
aisle,2.44444444444444
construct,2.29032258064516
elk,2.25
bloom,2.81818181818182
snap,2.41666666666667
snare,2.125
toxin,1.85714285714286
beak,2.36111111111111
roost,2.54285714285714
shorthand,1.93548387096774
fucker,3.30232558139535
hoe,3.6
manor,2.18518518518519
glaze,2.41379310344828
chalk,2.06060606060606
hurl,2.96666666666667
reptile,2.25641025641026
feat,2.13157894736842
stiff,2.78571428571429
bid,2.03703703703704
tidy,2.6
birthmark,2.41935483870968
active,2.07407407407407
slime,2.8
digit,2.13513513513514
radius,2
lapse,2.36842105263158
thorn,1.84210526315789
entrails,2.07142857142857
buzzer,2.83333333333333
canoe,2.7
shorts,2.07317073170732
shift,2.26923076923077
swim,2.29166666666667
guardian,2.1875
motor,2.34146341463415
muck,3.57692307692308
retake,1.97142857142857
drawback,1.76666666666667
bluebird,2.23076923076923
due,1.93939393939394
rhubarb,2.75
blessing,1.95652173913043
showboat,2.72413793103448
cloud,2.28125
renown,2.18918918918919
care,2.08823529411765
press,2.22222222222222
garlic,2.4
niche,2.88461538461538
statement,1.83333333333333
malt,2.66666666666667
flea,2.34782608695652
momma,2.66666666666667
want,1.97058823529412
beta,2.68965517241379
ninny,3.63636363636364
schooner,3.25
mural,2.02127659574468
conflict,1.86111111111111
bunker,2.85714285714286
slop,2.7
thrust,3
mare,2.36666666666667
lover,2.53333333333333
oak,2
cigar,2.23333333333333
sin,1.825
lira,2.51282051282051
yeast,2.54545454545455
sash,2.46153846153846
knockout,2.76
chipper,2.68421052631579
kennel,2.5
beam,2.39393939393939
fine,2.26315789473684
hopeful,2.08823529411765
almond,2.41666666666667
tango,2.93333333333333
park,2.14285714285714
starter,2.09302325581395
snowflake,2.23076923076923
locust,2.13333333333333
heiress,2.80645161290323
worry,2.04347826086957
mugger,2.28571428571429
sidecar,2.93548387096774
node,2.73529411764706
stick,1.76923076923077
detour,2.26829268292683
whimper,2.44827586206897
addict,1.70588235294118
meeting,1.58620689655172
hurdle,2.44117647058824
freelance,2.14893617021277
tinfoil,2.41935483870968
rush,2
woodshed,2.68571428571429
napkin,2.5
ref,2.21951219512195
shadow,2.45161290322581
apron,2.25714285714286
leader,2.41379310344828
flick,3.16666666666667
pitch,2.58333333333333
recount,1.80645161290323
owl,2.44117647058824
preface,2
tribute,1.9
printer,2.225
closet,2.15789473684211
cleric,2.2
polka,3.59259259259259
blanket,2
foresight,2.37142857142857
packer,2.76666666666667
swine,2.875
surgeon,2.15384615384615
cherry,2.91891891891892
casing,2.25
scrape,2.03125
scout,2.26315789473684
sneaker,2.30555555555556
gash,2.47222222222222
seesaw,3.15625
typhoid,1.70967741935484
beige,2.3448275862069
lizard,2.48780487804878
mustang,2.5
foursome,3.25
cuckoo,3.74358974358974
wise,2.18181818181818
rubble,2.48571428571429
dime,2.12903225806452
idol,2.2
slouch,2.42105263157895
op,2.41666666666667
slander,1.97727272727273
scab,2.21428571428571
pus,2.73076923076923
beggar,2.125
cue,2.0625
tinker,3.31034482758621
strudel,3.38461538461538
put,2.05405405405405
power,2.6969696969697
trim,2.225
lemon,2.41666666666667
laser,2.32142857142857
weapon,1.63636363636364
hash,2.5625
sky,1.86666666666667
cease,2.02702702702703
browse,2.33333333333333
summit,2.59090909090909
honky,3.55555555555556
point,2.34146341463415
wristwatch,1.84615384615385
croissant,2.975
rib,2.46875
coral,2.44444444444444
zephyr,2.75
greed,1.82758620689655
stairs,2.23529411764706
spiral,2.36111111111111
realty,2.03846153846154
savvy,3.10810810810811
lamb,2.2
rain,2.54285714285714
cognac,2.53333333333333
tampon,2.65714285714286
dump,3.09375
rebirth,2.21212121212121
zipper,2.51612903225806
faint,2.11111111111111
warning,1.53488372093023
pheasant,2.76470588235294
snowman,2.81578947368421
wink,2.92307692307692
pupil,2.79487179487179
quake,1.93103448275862
propane,2.5
collar,2.61904761904762
puppet,2.8125
punch,2.61290322580645
magic,2.67647058823529
bathrobe,2.36363636363636
treaty,2.03225806451613
tempest,2.07692307692308
spatter,2.75
brothel,2.93023255813953
impact,2
courtroom,1.85714285714286
shingle,2.94285714285714
corps,2.33333333333333
morgue,1.51515151515152
parade,2.57575757575758
bloodbath,1.61290322580645
moth,2.3448275862069
drinker,2.45161290322581
knowledge,2.4
cold,1.96969696969697
ballad,2.18518518518519
acid,1.92857142857143
burst,2.59459459459459
mantis,2.86111111111111
gallant,2.4
mermaid,2.6551724137931
pulp,2.56410256410256
usher,2.25
flight,2.17142857142857
masseuse,2.70967741935484
spleen,2.40625
lactose,2.72413793103448
chip,2.37837837837838
rise,2.10344827586207
sham,2.64
broadcast,2.06451612903226
whorehouse,3.16666666666667
hairbrush,2.71875
hearse,1.82142857142857
yahoo,3.68965517241379
nipper,3.1304347826087
jade,1.96
heating,2.04878048780488
magnet,2.2258064516129
lighting,2.2
roman,2.2
creek,2.34210526315789
smuggler,2.04878048780488
incense,2.36
horseback,2.47368421052632
moustache,3.03030303030303
candy,3.10810810810811
phosphate,2.09756097560976
censor,1.97674418604651
dipstick,3.41666666666667
cook,2.57142857142857
circus,2.94117647058824
chauffeur,2.82142857142857
kilo,2.41025641025641
lodge,2.38461538461538
nosebleed,1.73076923076923
compare,2.22857142857143
footwork,2.64516129032258
caffeine,2.37037037037037
photo,2.38095238095238
gesture,2.375
splinter,2.26315789473684
lackey,3.11627906976744
heel,2.28
faggot,2.57142857142857
lyric,2.29411764705882
day,2.21428571428571
keyhole,2.45
savage,2.1025641025641
rooster,2.5
wand,2.71428571428571
blind,1.56666666666667
pianist,2.52777777777778
greenhouse,2.28125
ladder,2.3
fiscal,2.19354838709677
stint,2.62962962962963
salon,2.54838709677419
bathtub,2.5
swing,2.625
egg,2.25925925925926
nursemaid,2.62068965517241
beaker,2.62857142857143
pretty,2.23809523809524
kite,2.63888888888889
hardware,2.33333333333333
vote,2.21428571428571
fork,2.51851851851852
gather,2.19354838709677
sync,2.12121212121212
land,2.225
suture,2.25806451612903
brown,2.16666666666667
eggshell,2.6875
slash,2.625
quantum,2.51282051282051
hire,2.17647058823529
deuce,3.475
fetish,3.02857142857143
playtime,2.96666666666667
proverb,2.08510638297872
witchcraft,2.40625
morning,2.5
syringe,2.11764705882353
shipping,1.76315789473684
snort,3.74193548387097
turnpike,2.34090909090909
breeding,2.42307692307692
skillet,2.4375
windpipe,2.56756756756757
moat,2.71428571428571
levee,2.51724137931034
fungus,3.17647058823529
breech,2.34146341463415
psyche,2.66666666666667
mere,2.44444444444444
whirlpool,2.32258064516129
stardust,2.5
stockings,2.34285714285714
swill,2.81481481481481
nursing,1.84375
outbreak,1.82051282051282
snooze,3
bop,3.57777777777778
stench,2.34615384615385
slice,2.46666666666667
vocal,2.34285714285714
broadsword,2.63414634146341
liquor,2.70731707317073
project,2.52631578947368
bauble,2.79166666666667
strike,2.07142857142857
rim,2.77777777777778
cello,2.32352941176471
scold,1.78125
chill,2.1875
enzyme,2.57894736842105
bookcase,2.4390243902439
charger,2.3448275862069
grouch,2.92307692307692
forklift,2.29268292682927
system,2.03703703703704
restraint,1.88372093023256
tout,2.58974358974359
treason,1.87096774193548
turnip,3.05882352941176
baton,2.57142857142857
dictate,1.96875
font,2.22857142857143
hymn,2.20833333333333
ordeal,2.27777777777778
navel,2.90625
lunchtime,2.13513513513514
hotel,2.25
mug,2.26666666666667
rowdy,3.14705882352941
truffle,2.7906976744186
belch,3.03125
hunch,2.67647058823529
specs,2.44444444444444
choke,1.825
cobbler,2.95
groin,3.65384615384615
throw,2.15
sledge,2.07317073170732
map,2.23333333333333
rug,2.12121212121212
knee,2.05714285714286
catfish,2.71794871794872
goatee,2.89285714285714
hanky,3.74358974358974
lesion,2
state,1.93939393939394
needle,2.03225806451613
wealth,2.34883720930233
gripe,2.27586206896552
paint,2.11627906976744
bulge,3.03030303030303
reggae,2.43243243243243
event,2.11904761904762
screwball,3.5
bluff,2.48484848484848
vodka,2.76666666666667
feed,2.48648648648649
profit,2.375
surge,2.22857142857143
flesh,2.3
plea,1.94117647058824
mackerel,2.76
slag,2.92682926829268
stature,2.51612903225806
hoop,2.44827586206897
mortal,2.33333333333333
buckle,2.5
station,2.40909090909091
dare,2.14814814814815
entail,2.225
abstract,2.41176470588235
bloodshed,1.61904761904762
ruby,2.625
urn,2.30232558139535
sewage,2.02631578947368
bronco,2.41463414634146
knob,2.51515151515152
torture,1.26470588235294
context,1.88888888888889
limelight,2.40625
cover,2.28571428571429
vengeance,1.71428571428571
folk,2.70833333333333
postman,2.04545454545455
pump,2.68421052631579
full,2.22222222222222
foul,2.06896551724138
coed,2.94871794871795
kink,3.5
headstone,2.04166666666667
flock,2.48387096774194
limp,2.8
steal,1.67857142857143
greatness,2.1
mascot,2.35714285714286
spectrum,2.2
mat,1.96428571428571
chowder,3.03333333333333
jigsaw,2.91176470588235
banker,2.02777777777778
job,1.88888888888889
fat,2.17647058823529
coaster,2.51612903225806
laundry,2.2
ferry,2.22222222222222
hag,2.93939393939394
space,1.94594594594595
tic,2.48387096774194
sultan,2.29411764705882
toffee,2.56666666666667
slick,3.16666666666667
blight,2.09090909090909
carbon,2.02631578947368
jumper,2.35714285714286
transit,2.23076923076923
jean,1.875
child,2.52941176470588
shortcake,2.97058823529412
galley,2.41666666666667
bridge,2.07692307692308
schedule,1.52
dead,1.51111111111111
tattoo,2.44444444444444
craft,2.28571428571429
scorer,2.38235294117647
pot,2.68571428571429
plasma,2.39473684210526
disco,2.96428571428571
vale,2.13953488372093
scar,1.74358974358974
suds,2.71794871794872
rift,2.36666666666667
jest,3.07142857142857
fact,1.93333333333333
marksman,1.94117647058824
battle,1.72727272727273
windmill,2.25
nun,2.41935483870968
shuttle,2.31578947368421
terror,1.44444444444444
respite,1.96551724137931
taffy,3.05263157894737
halt,1.67741935483871
flashback,2.475
sore,1.90909090909091
reel,2.51724137931034
stillness,1.89189189189189
praise,2.21428571428571
wave,2.32432432432432
dairy,2.39285714285714
pun,3.21052631578947
freckle,2.65714285714286
leave,1.8695652173913
keynote,2.38461538461538
toad,2.61111111111111
apache,2.52631578947368
learner,2.15384615384615
twist,2.32352941176471
razor,2.20512820512821
prowler,2.1875
suite,2.59375
metal,1.64285714285714
niece,2.03125
cabin,2.08823529411765
pylon,2.51612903225806
mew,3.44117647058824
slingshot,2.73913043478261
lode,2.52
menial,2.53125
revise,2.06060606060606
six,1.97058823529412
bailiff,2.34615384615385
stickler,2.36363636363636
checker,2.22222222222222
dupe,3
famine,1.45714285714286
stunt,2.56
bladder,2.64516129032258
tingle,3.31428571428571
count,1.84375
cassette,2.225
crossword,2.3
windshield,2.16216216216216
rock,2
reverse,2
rumpus,3.78048780487805
poke,3.275
coo,3.55172413793103
silent,1.91176470588235
visit,2.22857142857143
lady,2.5531914893617
primer,2.48148148148148
morale,2.45714285714286
polling,2.29032258064516
jawbone,2.54285714285714
trip,2.83870967741935
maze,2.5
blemish,2.06896551724138
ado,2.73913043478261
tag,2.18181818181818
affront,1.96666666666667
steward,2.37931034482759
camel,3
speech,1.94117647058824
pony,2.60869565217391
brag,1.88235294117647
tub,2.71428571428571
crutch,2.02702702702703
sup,3.03448275862069
extra,2.19047619047619
root,2.2258064516129
hem,2.42307692307692
song,2
clang,3.2
mob,2.21428571428571
drip,2.92857142857143
dragon,2.81481481481481
readout,2
barley,1.97058823529412
swerve,2.57692307692308
forces,1.95652173913043
wrecker,2.67741935483871
fatty,3.43333333333333
spanking,3
card,2.11764705882353
redhead,2.90243902439024
cupboard,2.26315789473684
garden,2.14285714285714
mantel,2.11111111111111
cheese,2.81818181818182
caddie,2.42307692307692
mainstream,2.18181818181818
gauze,1.85294117647059
bathing,2.61290322580645
inquest,2.30769230769231
special,2.20588235294118
gorge,2.875
boycott,2.0625
haw,3.28571428571429
sole,2.25
brush,2.17777777777778
tramp,2.775
hose,2.51428571428571
packet,2.38709677419355
mucus,2.9375
dildo,3.77777777777778
house,2.05882352941176
bingo,3.25
typhoon,2.23684210526316
equal,2.15384615384615
image,2.21052631578947
schooling,2.52631578947368
island,2.24137931034483
tulip,2.67741935483871
cuckold,3.52777777777778
duo,2.25641025641026
berth,2.32432432432432
spotlight,2.29411764705882
slip,2.58620689655172
wholesale,2.025
critique,2.35294117647059
spine,2.47058823529412
statute,2.16
glacier,2.03333333333333
gamble,2.0625
sauna,2.79411764705882
insult,1.91666666666667
buck,2.7027027027027
reference,1.97058823529412
sprinkle,3.13333333333333
ruler,2.13953488372093
scent,2.36666666666667
boardwalk,2.02702702702703
notebook,2.16666666666667
arcade,2.77142857142857
lament,1.77142857142857
call,2
mutant,2.4
rape,1.17948717948718
quilt,2.18604651162791
glamour,2.19230769230769
film,2.12
blush,2.8
evil,1.8695652173913
mate,2.825
ramrod,3.33333333333333
role,2.24390243902439
body,2.37037037037037
fur,2.70967741935484
spam,3.28125
crisp,2.48387096774194
miser,2.30769230769231
highway,2.15625
blindfold,2.3125
grass,2.39130434782609
clockwork,2.44444444444444
leap,2.32142857142857
airstrip,2.34210526315789
van,2.05555555555556
printing,2
slipper,2.23076923076923
night,1.91666666666667
spot,2.42857142857143
dice,2.15625
flounder,2.76470588235294
bankroll,2.38235294117647
marshal,2.12121212121212
platoon,2.375
zinc,1.97297297297297
ram,2.65789473684211
flu,1.6304347826087
playground,2.40625
donkey,3.31578947368421
ropes,1.91428571428571
hour,2.43333333333333
skid,2.53125
flipper,3.2
peel,2.75
husky,3.21212121212121
roast,2.46153846153846
lounge,2.50943396226415
know,1.89285714285714
fee,2.29166666666667
novice,2.24242424242424
bike,2.05405405405405
prawn,2.6551724137931
roar,2.03125
smother,2.23255813953488
morphine,2.21052631578947
sportsman,2.375
lush,2.87179487179487
slab,2.57894736842105
spray,2.57142857142857
domain,1.9375
store,2.06896551724138
inmate,2.03448275862069
chalice,2.425
pecker,3.93103448275862
squabble,3.31578947368421
foreman,2.46511627906977
blizzard,2.625
lie,1.75757575757576
wager,1.76190476190476
weather,2.16216216216216
boon,3.44827586206897
nudist,3.41463414634146
luggage,2.17241379310345
hymen,3.22222222222222
nail,2.31578947368421
tepee,2.67391304347826
applause,2.5
cleavage,2.94117647058824
wretch,2.30769230769231
rhyme,2.66666666666667
torch,2.36111111111111
custom,2.15789473684211
twerp,3.95652173913043
jeep,2.69047619047619
vermin,2.81481481481481
radial,2.26923076923077
piping,2.63414634146341
bronze,2.12903225806452
stable,2.13333333333333
trump,3.36666666666667
consent,2
egghead,3.94594594594595
tarmac,2.4
network,1.90909090909091
tractor,2.35294117647059
trombone,3
textile,2
runway,2.21875
clergy,2.44444444444444
urge,2.525
seaweed,2.38235294117647
switchboard,1.84615384615385
saga,2.55263157894737
jet,2.06896551724138
grind,2.89655172413793
premise,2.36363636363636
neutral,2.45714285714286
omelet,2.42307692307692
nod,2.15625
driver,2.12244897959184
cuff,2.57575757575758
spruce,2.5531914893617
stupid,2.36666666666667
expo,2.36666666666667
rascal,3.3030303030303
harp,1.96296296296296
homing,2.21875
snub,2.48387096774194
glossy,2.47222222222222
ready,2.31428571428571
negro,1.79166666666667
handball,2.4375
tassel,3.05263157894737
village,2.08
grill,2.25714285714286
southwest,1.90625
teapot,2.72972972972973
passage,2.8695652173913
gobble,3.64516129032258
right,2.36666666666667
bead,2.35294117647059
tenure,2.36363636363636
swimsuit,2.46428571428571
blare,2.30232558139535
back,2
danger,1.82857142857143
freeman,2.45
fallow,2.25
ace,2.6
loch,3.10714285714286
spunk,3.43333333333333
tent,2.25
brand,2.2258064516129
perm,2.39393939393939
envoy,2.5
pull,2
madam,2.48387096774194
coven,2.5
stockade,2.4
cruelty,1.42307692307692
garnish,2.7
lift,2.46875
jiffy,3.16129032258065
shaft,3.46875
device,2.15384615384615
order,2.23684210526316
gunk,3.15625
cap,2.51851851851852
kudos,3.39285714285714
squall,2.68421052631579
personal,2.35483870967742
transport,2.34285714285714
iceberg,2.17241379310345
work,1.90909090909091
raider,2.28947368421053
mincemeat,3.13333333333333
kickoff,2.63157894736842
chicken,2.80555555555556
stuff,2.37142857142857
hock,2.90322580645161
tissue,2.43478260869565
toupee,3.20512820512821
cable,2.10714285714286
spoils,2.28571428571429
helmsman,2.96153846153846
league,2.19230769230769
panic,1.74418604651163
shock,2.5
banter,3.36
flip,2.91304347826087
blond,2.80769230769231
pleasure,2.52
missile,1.88461538461538
shell,2.71875
nitrate,2.36363636363636
workman,2.27027027027027
lull,2.5
motley,3.33333333333333
sneer,2.47058823529412
tribune,2.25
bureau,2.11538461538462
hamper,2.76923076923077
bible,1.86206896551724
critic,2.29032258064516
shotgun,1.90909090909091
affair,2.15151515151515
cab,2.3030303030303
window,1.91891891891892
bridegroom,2.60869565217391
mono,2
sideburns,2.78
eight,2.32558139534884
display,2.53658536585366
wartime,1.60714285714286
quince,2.76666666666667
tower,2.02777777777778
rail,2.47727272727273
pad,2.25
bounce,3.03030303030303
tamer,2.62068965517241
grits,2.75
plum,3.02777777777778
decline,2
badness,2
game,2.59090909090909
truce,2.42857142857143
swish,3.17241379310345
moonbeam,2.80555555555556
twelve,2.14814814814815
blacksmith,2.48936170212766
gent,2.73076923076923
bandstand,2.47058823529412
ritual,2.17777777777778
mouthwash,1.96875
sixpence,2.7
rear,3.07407407407407
atlas,2.33333333333333
kettle,2.26470588235294
prior,2.35483870967742
gangrene,2.4
win,2.05555555555556
old,2.04761904761905
skater,2.36363636363636
snack,2.31034482758621
hug,2.32142857142857
marble,2.14705882352941
twister,2.72222222222222
ditto,3.17857142857143
gospel,2.44444444444444
snow,2.13793103448276
pew,3.06666666666667
starboard,2.125
bowels,2.77142857142857
ego,2.66666666666667
backhand,2.51851851851852
hue,2.37837837837838
phi,2.28571428571429
despair,1.56818181818182
granite,2.34146341463415
doormat,2.42857142857143
person,2.18918918918919
gazelle,2.81081081081081
steak,2.3
quitter,2.08
monarch,2.51851851851852
intern,1.96551724137931
flag,2.23076923076923
bazaar,2.85185185185185
diesel,2.45454545454545
orchard,2.36363636363636
cadet,2.33333333333333
whirl,2.91176470588235
rancher,2.42857142857143
estate,2.13793103448276
hillside,2
monk,2.83870967741935
nine,1.91666666666667
tavern,2.5
simple,2.2
crouch,2.62962962962963
trust,2.25714285714286
ration,2
mount,2.4
kneecap,2.6
sanctum,2.78125
food,2.18181818181818
rupture,2.5
mustard,2.61764705882353
date,2.34
shaver,2.59375
loose,2.55882352941176
waistline,2.35897435897436
head,2.35
furlong,2.59375
ragtime,3
outcome,2.16216216216216
porch,2.21875
verge,2.73076923076923
buildup,1.91891891891892
marvel,2.52941176470588
sheet,2.3
massage,2.5
balloon,2.75
looker,2.85714285714286
coach,2.34285714285714
oatmeal,2.07692307692308
helper,2.09090909090909
collie,2.45714285714286
sirloin,2.73809523809524
morn,1.81481481481481
crude,2.38235294117647
brewery,2.32
barrier,2.27586206896552
goodness,2.22727272727273
bog,2.90322580645161
mitten,2.6875
bobcat,2.14814814814815
duress,1.88888888888889
snapper,2.68965517241379
chestnut,2.60526315789474
arrow,2.12
mower,2.2
smudge,2.74418604651163
virtue,2.20512820512821
cruiser,2.16666666666667
weed,3.12820512820513
